date,open,high,low,close,volume,RSI,SMA,upper,lower,EMA,MACD,signal,histogram
2023-12-20 16:00:00,2247.03,2249.99,2214.0,2223.02,13164.2081,53.4145,2206.7095,2251.0199,2162.3991,2225.7406,8.4239,3.667,4.7569
2023-12-20 17:00:00,2223.01,2235.0,2222.67,2232.25,9342.7578,56.2271,2209.4885,2252.8764,2166.1006,2227.0424,8.636,4.6608,3.9752
2023-12-20 18:00:00,2232.45,2238.21,2221.04,2225.36,9021.7286,53.6244,2211.893,2253.1502,2170.6358,2226.706,8.1541,5.3595,2.7946
2023-12-20 19:00:00,2225.36,2227.88,2193.77,2204.54,10709.5122,46.6041,2212.8785,2252.4083,2173.3487,2222.2728,6.0228,5.4921,0.5306
2023-12-20 20:00:00,2204.52,2207.09,2156.96,2182.63,17508.0099,40.5829,2212.7685,2252.6208,2172.9162,2214.3442,2.5365,4.901,-2.3645
2023-12-20 21:00:00,2182.63,2193.77,2170.7,2179.66,12160.8035,39.8316,2212.971,2252.1006,2173.8414,2207.4074,-0.4608,3.8286,-4.2894
2023-12-20 22:00:00,2179.42,2198.33,2177.25,2192.02,3965.791,44.441,2213.332,2251.5377,2175.1263,2204.3299,-1.8178,2.6993,-4.5172
2023-12-20 23:00:00,2191.9,2202.49,2183.84,2202.0,3730.2833,47.9109,2214.1725,2250.5612,2177.7838,2203.8639,-2.0642,1.7466,-3.8108
2023-12-21 00:00:00,2201.93,2202.02,2191.44,2192.08,5834.605,44.9086,2213.1045,2250.7487,2175.4603,2201.5071,-3.025,0.7923,-3.8173
2023-12-23 00:00:00,2326.49,2332.69,2310.84,2310.99,3518.7762,69.545,2218.215,2275.0057,2161.4243,2223.4037,5.7424,1.7823,3.96
2023-12-23 01:00:00,2310.96,2316.53,2294.05,2294.5,3317.8437,65.1912,2222.702,2288.065,2157.339,2237.623,11.2305,3.672,7.5586
2023-12-23 02:00:00,2294.6,2302.7,2273.43,2277.72,4922.1464,61.0058,2225.818,2295.3034,2156.3326,2245.6424,14.0638,5.7503,8.3135
2023-12-23 03:00:00,2277.72,2282.75,2268.38,2275.15,3420.8409,60.3666,2229.2245,2301.3207,2157.1283,2251.5439,15.9183,7.7839,8.1344
2023-12-23 04:00:00,2274.69,2285.82,2266.79,2284.28,3765.77,61.8942,2232.7125,2308.2914,2157.1336,2258.0911,17.9182,9.8108,8.1074
2023-12-23 05:00:00,2284.36,2292.56,2282.41,2292.14,3819.7789,63.2089,2236.362,2315.9135,2156.8105,2264.9009,19.9078,11.8302,8.0777
2023-12-23 06:00:00,2292.15,2295.76,2285.45,2294.26,4427.7241,63.5739,2240.549,2322.9819,2158.1161,2270.7727,21.409,13.7459,7.663
2023-12-23 07:00:00,2294.37,2296.75,2284.37,2285.28,1934.0182,60.8211,2244.2065,2327.7548,2160.6582,2273.6742,21.6247,15.3217,6.303
2023-12-23 08:00:00,2285.31,2293.38,2282.24,2291.63,2017.9512,62.0718,2246.374,2332.4438,2160.3042,2277.2653,22.0539,16.6681,5.3857
2023-12-23 09:00:00,2291.65,2295.12,2286.68,2291.27,1248.2987,61.951,2248.8905,2337.0943,2160.6867,2280.0663,22.11,17.7565,4.3535
2023-12-23 10:00:00,2291.24,2294.89,2287.2,2287.56,2227.2128,60.6419,2250.917,2340.7048,2161.1292,2281.565,21.6061,18.5264,3.0797
2023-12-23 11:00:00,2287.74,2293.37,2282.44,2288.37,1889.5855,60.8365,2254.1845,2344.4288,2163.9402,2282.926,21.0297,19.0271,2.0026
2023-12-23 12:00:00,2288.44,2299.38,2288.35,2293.98,2849.2104,62.2293,2257.271,2348.5204,2166.0216,2285.1368,20.786,19.3789,1.4071
2023-12-23 13:00:00,2294.04,2299.34,2291.33,2295.81,2056.213,62.6954,2260.7935,2352.2823,2169.3047,2287.2714,20.5042,19.6039,0.9002
2023-12-23 14:00:00,2295.82,2296.45,2287.41,2291.88,2514.3156,60.9558,2265.1605,2353.785,2176.536,2288.1932,19.7362,19.6304,0.1058
2023-12-23 15:00:00,2291.89,2294.13,2286.0,2286.53,3036.9136,58.5732,2270.3555,2350.8255,2189.8855,2287.8605,18.4828,19.4009,-0.9181
2023-12-23 16:00:00,2286.53,2296.95,2283.77,2292.05,2669.9701,60.2975,2275.975,2345.2434,2206.7066,2288.6984,17.7305,19.0668,-1.3363
2023-12-23 17:00:00,2291.8,2299.18,2290.72,2295.59,2361.1265,61.407,2281.1535,2339.1026,2223.2044,2290.0767,17.2214,18.6977,-1.4763
2023-12-23 18:00:00,2295.58,2312.97,2289.92,2305.81,3223.5393,64.4919,2286.344,2332.3751,2240.3129,2293.2234,17.4416,18.4465,-1.0049
2023-12-23 19:00:00,2305.82,2311.52,2288.64,2292.81,4798.1448,58.127,2291.3805,2307.1483,2275.6127,2293.1407,16.3783,18.0328,-1.6546
2023-12-23 20:00:00,2292.96,2296.06,2285.92,2290.58,2026.0508,57.0862,2290.36,2303.3091,2277.4109,2292.6286,15.1807,17.4624,-2.2817
2023-12-23 21:00:00,2290.57,2295.23,2286.57,2291.22,2083.0308,57.3224,2290.196,2303.0136,2277.3784,2292.3469,14.1204,16.794,-2.6736
2023-12-23 22:00:00,2291.22,2302.65,2288.37,2297.66,3355.1518,59.7244,2291.193,2303.039,2279.347,2293.4095,13.6426,16.1637,-2.5212
2023-12-23 23:00:00,2297.56,2316.86,2297.5,2309.58,4206.8074,63.7872,2292.9145,2304.9401,2280.8889,2296.6436,14.0636,15.7437,-1.6801
2023-12-24 00:00:00,2309.51,2311.22,2295.28,2304.04,3810.5914,60.7214,2293.9025,2306.1725,2281.6325,2298.1229,13.7912,15.3532,-1.562
2023-12-25 00:00:00,2265.45,2273.19,2253.96,2263.69,1526.5884,44.0975,2292.48,2310.491,2274.469,2291.2363,10.2019,14.3229,-4.121
2023-12-25 01:00:00,2263.97,2275.83,2263.38,2271.12,1207.9839,46.9762,2291.323,2311.563,2271.083,2287.213,7.8662,13.0316,-5.1654
2023-12-25 02:00:00,2270.83,2274.54,2260.04,2271.81,1177.9892,47.2478,2290.6495,2312.4828,2268.8162,2284.1324,6.0016,11.6256,-5.624
2023-12-25 03:00:00,2272.1,2277.71,2268.77,2276.81,1065.2392,49.276,2289.9085,2312.5494,2267.2676,2282.6679,4.8712,10.2747,-5.4035
2023-12-25 04:00:00,2276.91,2282.44,2275.63,2279.84,1066.3636,50.5175,2289.337,2312.385,2266.289,2282.1024,4.1718,9.0541,-4.8824
2023-12-25 05:00:00,2279.84,2286.72,2278.84,2285.88,1418.3477,52.9878,2289.253,2312.3385,2266.1675,2282.8579,4.0581,8.0549,-3.9968
2023-12-25 06:00:00,2285.79,2290.59,2282.46,2283.66,1463.6657,51.961,2289.0175,2312.2299,2265.8051,2283.0183,3.7456,7.1931,-3.4474
2023-12-25 07:00:00,2283.76,2285.02,2277.48,2281.29,1222.8283,50.8287,2288.383,2311.7116,2265.0544,2282.6726,3.2691,6.4083,-3.1392
2023-12-25 08:00:00,2281.28,2287.46,2272.42,2272.85,1081.7726,46.9083,2287.235,2311.2387,2263.2313,2280.7081,2.1852,5.5637,-3.3784
2023-12-25 09:00:00,2272.91,2278.18,2265.45,2274.18,1468.0394,47.5942,2286.35,2310.9023,2261.7977,2279.4025,1.4172,4.7344,-3.3171
2023-12-25 10:00:00,2274.18,2279.17,2272.54,2277.43,783.8333,49.3174,2285.895,2310.7524,2261.0376,2279.008,1.0586,3.9992,-2.9406
2023-12-25 11:00:00,2277.44,2284.24,2273.12,2279.41,659.7509,50.3878,2285.263,2310.1051,2260.4209,2279.0884,0.9236,3.3841,-2.4605
2023-12-25 12:00:00,2279.4,2300.57,2273.99,2299.56,2220.4913,59.7123,2285.4615,2310.6909,2260.2321,2283.1827,2.4146,3.1902,-0.7756
2023-12-25 13:00:00,2299.46,2304.93,2282.73,2289.9,1818.7946,54.4307,2284.666,2308.227,2261.105,2284.5262,2.7847,3.1091,-0.3244
2023-12-25 14:00:00,2290.01,2293.82,2278.63,2290.84,2768.9071,54.8492,2284.5675,2308.0076,2261.1274,2285.7889,3.1179,3.1109,0.0071
2023-12-25 15:00:00,2291.24,2294.4,2284.37,2286.77,2265.9333,52.5968,2284.377,2307.6801,2261.0739,2285.9852,3.0188,3.0925,-0.0737
2023-12-25 16:00:00,2286.68,2288.92,2269.21,2276.16,2556.4811,47.1599,2283.624,2306.9672,2260.2808,2284.0201,2.0603,2.886,-0.8257
2023-12-25 17:00:00,2276.15,2282.19,2273.72,2279.12,2102.3017,48.7515,2282.697,2305.1942,2260.1998,2283.0401,1.522,2.6132,-1.0912
2023-12-25 18:00:00,2279.11,2283.28,2271.42,2275.46,2643.5406,46.8715,2280.991,2299.9756,2262.0064,2281.5241,0.791,2.2488,-1.4578
2023-12-25 19:00:00,2275.47,2277.55,2271.43,2273.21,2153.7696,45.7047,2279.4495,2295.4735,2263.4255,2279.8613,0.0297,1.805,-1.7752
2023-12-25 20:00:00,2273.24,2274.01,2256.83,2268.21,4115.6786,43.1348,2279.6755,2294.9122,2264.4388,2277.531,-0.9659,1.2508,-2.2167
2023-12-25 21:00:00,2268.42,2272.83,2261.3,2271.99,2090.0725,45.624,2279.719,2294.8625,2264.5755,2276.4228,-1.4334,0.714,-2.1474
2023-12-25 22:00:00,2272.34,2286.77,2270.26,2285.09,2616.1388,53.26,2280.383,2295.243,2265.523,2278.1562,-0.7383,0.4235,-1.1618
2023-12-25 23:00:00,2285.15,2286.05,2270.52,2271.53,4554.503,46.0511,2280.119,2295.405,2264.833,2276.831,-1.267,0.0854,-1.3524
2023-12-26 00:00:00,2271.42,2273.88,2263.73,2267.35,3250.2587,44.0708,2279.4945,2295.764,2263.225,2274.9348,-2.0003,-0.3317,-1.6686
2023-12-26 00:00:00,2271.42,2273.88,2263.73,2267.35,3250.2587,44.0708,2278.568,2295.3789,2261.7571,2273.4178,-2.552,-0.7758,-1.7762
2023-12-26 01:00:00,2267.35,2274.67,2265.61,2272.54,2679.1754,47.3321,2278.012,2294.848,2261.176,2273.2423,-2.5411,-1.1288,-1.4123
2023-12-26 02:00:00,2272.54,2275.2,2267.11,2268.56,1659.1004,45.1575,2277.3755,2294.6251,2260.1259,2272.3058,-2.8211,-1.4673,-1.3538
2023-12-26 03:00:00,2268.56,2272.98,2265.25,2268.89,2119.9942,45.3816,2277.1775,2294.7188,2259.6362,2271.6227,-2.982,-1.7702,-1.2118
2023-12-26 04:00:00,2268.9,2271.16,2263.56,2269.54,2164.1678,45.8508,2276.9455,2294.7599,2259.1311,2271.2061,-3.0223,-2.0207,-1.0016
2023-12-26 05:00:00,2269.56,2270.13,2222.22,2234.75,8262.0003,30.6643,2274.8115,2300.408,2249.215,2263.9149,-5.7946,-2.7755,-3.0192
2023-12-26 06:00:00,2234.75,2236.12,2219.7,2228.24,7389.4166,28.7457,2272.253,2304.7883,2239.7177,2256.7799,-8.42,-3.9044,-4.5156
2023-12-26 07:00:00,2228.23,2241.45,2223.21,2240.77,3028.3224,36.9259,2269.3135,2302.0715,2236.5555,2253.5779,-9.3814,-4.9998,-4.3816
2023-12-26 08:00:00,2240.76,2243.16,2232.63,2236.46,4379.7325,35.4197,2266.6415,2300.9291,2232.3539,2250.1543,-10.3715,-6.0741,-4.2974
2023-12-26 09:00:00,2236.46,2240.24,2217.9,2220.83,6035.8845,30.5523,2263.141,2300.9464,2225.3356,2244.2895,-12.2759,-7.3145,-4.9614
2023-12-26 10:00:00,2220.83,2239.86,2220.06,2238.6,3305.8993,40.5542,2260.7325,2298.3468,2223.1182,2243.1516,-12.2105,-8.2937,-3.9168
2023-12-26 11:00:00,2238.66,2243.13,2234.46,2241.86,1870.0283,42.1988,2259.0175,2296.7892,2221.2458,2242.8933,-11.7601,-8.987,-2.7731
2023-12-26 12:00:00,2241.85,2247.19,2239.87,2247.03,2281.1944,44.8068,2257.413,2294.3497,2220.4763,2243.7206,-10.8607,-9.3617,-1.499
2023-12-26 13:00:00,2247.03,2250.17,2240.32,2246.92,3004.0685,44.7605,2255.986,2292.2221,2219.7499,2244.3605,-10.0411,-9.4976,-0.5435
2023-12-26 14:00:00,2246.74,2250.36,2236.99,2241.52,5750.2668,42.4431,2254.4015,2290.2559,2218.5471,2243.7924,-9.7153,-9.5411,-0.1742
2023-12-26 15:00:00,2241.48,2245.23,2222.82,2228.31,6414.2164,37.349,2252.4065,2289.388,2215.425,2240.6959,-10.4031,-9.7135,-0.6896
2023-12-26 16:00:00,2228.21,2231.94,2207.88,2221.35,10563.1489,34.9677,2249.8745,2288.0607,2211.6883,2236.8267,-11.3787,-10.0466,-1.3321
2023-12-26 17:00:00,2221.4,2223.82,2148.1,2198.19,15089.7723,28.4641,2245.5295,2286.3817,2204.6773,2229.0994,-13.8608,-10.8094,-3.0514
2023-12-26 18:00:00,2198.01,2209.79,2191.77,2208.78,8272.9634,34.4661,2242.392,2284.3971,2200.3869,2225.0355,-14.8028,-11.6081,-3.1947
2023-12-26 19:00:00,2208.76,2215.73,2204.41,2210.71,5053.0894,35.5277,2239.56,2282.0866,2197.0334,2222.1704,-15.2182,-12.3301,-2.8881
2023-12-26 20:00:00,2210.59,2221.05,2208.02,2216.31,3636.1755,38.6342,2237.008,2278.6748,2195.3412,2220.9983,-14.9234,-12.8488,-2.0747
2023-12-26 21:00:00,2216.52,2223.9,2213.61,2223.29,3233.7171,42.362,2234.5455,2273.2365,2195.8545,2221.4567,-13.9656,-13.0721,-0.8935
2023-12-26 22:00:00,2223.38,2230.42,2222.34,2228.02,1663.1335,44.8087,2232.5185,2267.9823,2197.0547,2222.7693,-12.6788,-12.9935,0.3147
2023-12-26 23:00:00,2227.85,2232.5,2226.33,2230.91,1669.0448,46.3084,2230.6195,2261.9116,2199.3274,2224.3975,-11.2955,-12.6539,1.3584
2023-12-27 00:00:00,2230.93,2232.34,2224.25,2225.65,1740.8133,43.9667,2228.425,2254.1526,2202.6974,2224.648,-10.5026,-12.2236,1.721
2023-12-28 00:00:00,2380.54,2442.51,2378.08,2434.54,29235.8966,82.2829,2238.4145,2331.9636,2144.8654,2266.6264,6.9019,-8.3985,15.3004
2023-12-28 01:00:00,2434.48,2448.25,2413.22,2416.55,11424.1498,77.3756,2247.83,2369.1666,2126.4934,2296.6111,19.0241,-2.914,21.9381
2023-12-28 02:00:00,2416.75,2420.87,2404.58,2413.03,6657.7699,76.4153,2256.443,2397.4184,2115.4676,2319.8949,28.024,3.2736,24.7504
2023-12-28 03:00:00,2413.02,2421.58,2410.36,2415.42,4691.3306,76.6274,2265.391,2422.0073,2108.7747,2338.9999,34.9465,9.6082,25.3383
2023-12-28 04:00:00,2415.65,2426.9,2402.44,2404.8,3958.0236,73.4658,2274.5895,2440.9628,2108.2162,2352.1599,39.1246,15.5115,23.6132
2023-12-28 05:00:00,2405.31,2407.78,2380.47,2391.37,6166.1087,69.5573,2282.228,2455.188,2109.268,2360.0019,40.8809,20.5853,20.2956
2023-12-28 06:00:00,2391.37,2393.6,2371.0,2375.14,5647.9629,65.0531,2288.892,2465.352,2112.432,2363.0296,40.4963,24.5675,15.9288
2023-12-28 07:00:00,2375.27,2383.16,2366.2,2380.94,4706.5134,65.9028,2295.5875,2475.3176,2115.8574,2366.6116,40.1962,27.6933,12.5029
2023-12-28 08:00:00,2381.3,2391.12,2373.09,2380.31,4158.6696,65.7159,2302.257,2484.1549,2120.3591,2369.3513,39.4528,30.0452,9.4076
2023-12-28 09:00:00,2380.31,2397.0,2379.82,2387.98,2435.5061,66.9451,2309.58,2492.8946,2126.2654,2373.0771,39.0325,31.8426,7.1899
2023-12-28 10:00:00,2388.15,2411.63,2385.51,2399.67,3744.5043,68.7822,2318.148,2501.4861,2134.8099,2378.3956,39.191,33.3123,5.8787
2023-12-28 11:00:00,2399.65,2407.44,2390.7,2402.86,4139.8701,69.2839,2327.2235,2508.4545,2145.9925,2383.2885,39.123,34.4744,4.6485
2023-12-28 12:00:00,2402.79,2405.99,2373.54,2375.42,4836.7887,60.3062,2336.085,2508.3209,2163.8491,2381.7148,36.4349,34.8665,1.5684
2023-12-28 13:00:00,2375.39,2414.0,2362.41,2395.54,10440.2713,63.9907,2345.423,2509.0754,2181.7706,2384.4798,35.5187,34.997,0.5217
2023-12-28 14:00:00,2395.74,2399.62,2344.89,2371.14,16158.2384,57.072,2353.4445,2505.1925,2201.6965,2381.8119,32.4496,34.4875,-2.0379
2023-12-28 15:00:00,2371.22,2379.56,2353.13,2359.42,14289.5473,54.0492,2360.6,2498.6892,2222.5108,2377.3335,28.7404,33.3381,-4.5977
2023-12-28 16:00:00,2359.77,2383.14,2353.89,2368.2,10169.4279,55.9323,2367.8455,2490.7251,2244.9659,2375.5068,26.2072,31.9119,-5.7047
2023-12-28 17:00:00,2368.25,2379.03,2353.49,2357.0,9054.6219,52.9513,2374.2945,2479.396,2269.193,2371.8054,23.0303,30.1356,-7.1053
2023-12-28 18:00:00,2356.92,2366.69,2349.0,2360.71,6081.4208,53.8291,2380.7845,2463.2643,2298.3047,2369.5864,20.5748,28.2234,-7.6486
2023-12-28 19:00:00,2360.87,2372.61,2359.31,2362.84,5111.1443,54.3557,2387.644,2430.8386,2344.4494,2368.2371,18.5865,26.296,-7.7096
2023-12-28 20:00:00,2362.8,2364.23,2340.83,2353.4,5990.2,51.5498,2383.587,2423.5197,2343.6543,2365.2697,16.0638,24.2496,-8.1858
2023-12-28 21:00:00,2353.18,2362.56,2337.33,2345.93,9928.5028,49.3777,2380.056,2420.1938,2339.9182,2361.4017,13.3084,22.0614,-8.753
2023-12-28 22:00:00,2346.41,2358.12,2336.7,2358.12,4865.3134,52.8678,2377.3105,2415.5162,2339.1048,2360.7454,11.9703,20.0431,-8.0728
2023-12-28 23:00:00,2358.11,2358.92,2342.24,2344.94,3996.0099,48.9391,2373.7865,2410.2434,2337.3296,2357.5843,9.7342,17.9814,-8.2472
2023-12-29 00:00:00,2345.08,2364.83,2342.56,2344.31,5947.7728,48.7526,2370.762,2406.454,2335.07,2354.9294,7.821,15.9493,-8.1283
2023-12-31 00:00:00,2291.51,2304.0,2290.72,2300.33,3490.878,37.8957,2366.21,2412.0164,2320.4036,2344.0096,2.7246,13.3044,-10.5797
2023-12-31 01:00:00,2300.64,2303.01,2289.17,2289.54,3808.6903,35.7899,2361.93,2418.3628,2305.4972,2333.1156,-2.1601,10.2115,-12.3716
2023-12-31 02:00:00,2289.54,2293.87,2276.86,2285.14,3831.4714,34.9373,2357.14,2421.947,2292.333,2323.5205,-6.3135,6.9065,-13.22
2023-12-31 03:00:00,2285.05,2286.05,2277.11,2283.3,3395.5307,34.5665,2352.2895,2423.6263,2280.9527,2315.4764,-9.6425,3.5967,-13.2391
2023-12-31 04:00:00,2283.29,2290.48,2279.45,2282.05,3636.1775,34.3001,2346.993,2422.5489,2271.4371,2308.7911,-12.2404,0.4293,-12.6697
2023-12-31 05:00:00,2281.98,2286.01,2279.32,2279.74,3478.022,33.7821,2340.9965,2417.9021,2264.0909,2302.9809,-14.3207,-2.5207,-11.7999
2023-12-31 06:00:00,2279.7,2286.49,2278.13,2283.64,3611.4957,35.5519,2335.0355,2410.3009,2259.7701,2299.1127,-15.4762,-5.1118,-10.3644
2023-12-31 07:00:00,2283.65,2303.37,2283.34,2294.19,4018.2205,40.2075,2330.974,2405.8498,2256.0982,2298.1282,-15.3635,-7.1622,-8.2014
2023-12-31 08:00:00,2294.19,2296.32,2289.06,2293.98,3021.1531,40.1453,2325.896,2396.2039,2255.5881,2297.2985,-15.1169,-8.7531,-6.3638
2023-12-31 09:00:00,2293.98,2310.84,2292.04,2309.04,3783.6815,46.5301,2322.791,2390.2599,2255.3221,2299.6468,-13.5501,-9.7125,-3.8376
2023-12-31 10:00:00,2309.0,2312.27,2301.24,2309.25,3254.2,46.6156,2320.2825,2385.8204,2254.7446,2301.5675,-12.1513,-10.2003,-1.9511
2023-12-31 11:00:00,2309.2,2315.0,2306.58,2307.78,2855.4621,46.0603,2317.2615,2379.1546,2255.3684,2302.81,-11.0342,-10.3671,-0.6672
2023-12-31 12:00:00,2307.8,2320.48,2294.96,2302.23,3861.5884,43.9324,2314.523,2373.9378,2255.1082,2302.694,-10.476,-10.3889,-0.0872
2023-12-31 13:00:00,2302.14,2306.18,2294.68,2301.75,2610.0423,43.7441,2311.575,2367.2647,2255.8853,2302.5052,-9.9576,-10.3026,0.345
2023-12-31 14:00:00,2301.61,2303.37,2297.39,2299.53,2327.6134,42.8301,2308.4095,2359.0519,2257.7671,2301.9101,-9.615,-10.1651,0.5501
2023-12-31 15:00:00,2299.41,2307.27,2289.42,2297.77,3456.7626,42.0795,2305.628,2352.0124,2259.2436,2301.0821,-9.3774,-10.0075,0.6301
2023-12-31 16:00:00,2297.77,2308.0,2295.85,2303.18,3782.2047,45.2556,2303.4905,2346.0298,2260.9512,2301.5017,-8.6528,-9.7366,1.0838
2023-12-31 17:00:00,2303.21,2306.02,2289.75,2297.46,3917.0706,42.596,2300.4575,2334.855,2266.06,2300.6934,-8.4428,-9.4778,1.035
2023-12-31 18:00:00,2297.25,2304.97,2289.75,2302.0,2991.5631,45.3417,2298.3105,2326.0501,2270.5709,2300.9547,-7.8199,-9.1463,1.3263
2023-12-31 19:00:00,2301.97,2303.35,2283.76,2293.71,9904.5086,41.4436,2295.7805,2313.8062,2277.7548,2299.5057,-7.9041,-8.8978,0.9937
2023-12-31 20:00:00,2293.52,2293.52,2279.0,2281.1,5151.598,36.3277,2294.819,2313.7977,2275.8403,2295.8246,-8.8859,-8.8954,0.0096
2023-12-31 21:00:00,2281.08,2291.4,2279.0,2281.66,3614.3746,36.7014,2294.425,2314.1387,2274.7113,2292.9917,-9.5092,-9.0182,-0.491
2023-12-31 22:00:00,2281.83,2292.84,2259.1,2274.17,5024.6711,33.8406,2293.8765,2315.1424,2272.6106,2289.2273,-10.4866,-9.3119,-1.1747
2023-12-31 23:00:00,2274.07,2284.35,2271.8,2281.07,5626.2803,38.5895,2293.765,2315.2735,2272.2565,2287.5959,-10.5825,-9.566,-1.0165
2024-01-01 00:00:00,2281.03,2296.47,2279.94,2294.42,6158.1544,46.5793,2294.3835,2315.2095,2273.5575,2288.9607,-9.472,-9.5472,0.0752
2024-01-02 00:00:00,2352.8,2393.39,2347.88,2389.1,13704.4824,73.2052,2299.8515,2345.2991,2254.4039,2308.9886,-0.9413,-7.826,6.8847
2024-01-02 01:00:00,2389.21,2399.96,2371.35,2378.87,8239.7228,69.1923,2304.613,2360.9248,2248.3012,2322.9648,4.937,-5.2734,10.2104
2024-01-02 02:00:00,2378.87,2384.39,2374.69,2384.39,4599.7405,70.1434,2309.123,2375.0078,2243.2382,2335.2499,9.9266,-2.2334,12.16
2024-01-02 03:00:00,2384.38,2390.59,2373.18,2388.39,3588.9762,70.8457,2313.8435,2387.752,2239.935,2345.8779,14.0418,1.0216,13.0202
2024-01-02 04:00:00,2388.42,2391.66,2380.54,2389.31,2080.5242,71.0146,2317.857,2398.6806,2237.0334,2354.5643,17.1793,4.2532,12.9262
2024-01-02 05:00:00,2389.13,2393.86,2379.1,2379.46,2769.9827,66.5683,2321.3675,2406.3812,2236.3538,2359.5435,18.656,7.1337,11.5222
2024-01-02 06:00:00,2379.26,2386.12,2375.82,2375.94,4080.7126,65.002,2324.7755,2412.7504,2236.8006,2362.8228,19.3195,9.5709,9.7486
2024-01-02 07:00:00,2375.62,2391.17,2375.62,2388.0,2665.3842,67.7977,2329.064,2420.5179,2237.6101,2367.8582,20.5812,11.773,8.8083
2024-01-02 08:00:00,2387.84,2433.19,2381.64,2428.88,7329.4421,75.0678,2335.4205,2435.6484,2235.1926,2380.0626,24.5963,14.3376,10.2587
2024-01-02 09:00:00,2428.61,2430.12,2413.91,2415.87,3516.2297,69.6765,2341.2375,2445.8658,2236.6092,2387.2241,26.4239,16.7549,9.669
2024-01-02 10:00:00,2415.98,2418.5,2394.72,2400.18,3173.0796,63.7318,2346.358,2451.995,2240.721,2389.8152,26.303,18.6645,7.6385
2024-01-02 11:00:00,2400.12,2404.81,2382.86,2392.89,2441.2681,61.1225,2350.8435,2456.3843,2245.3027,2390.4302,25.327,19.997,5.33
2024-01-02 12:00:00,2392.92,2406.47,2384.07,2388.36,3944.6942,59.4925,2355.3885,2459.1564,2251.6206,2390.0162,23.9123,20.7801,3.1323
2024-01-02 13:00:00,2388.13,2402.9,2384.05,2400.21,4530.5472,62.323,2360.299,2462.7834,2257.8146,2392.0549,23.4768,21.3194,2.1574
2024-01-02 14:00:00,2400.15,2405.27,2358.84,2369.53,11131.5512,52.1605,2364.09,2461.9459,2266.2341,2387.5499,20.4206,21.1396,-0.7191
2024-01-02 15:00:00,2369.21,2372.96,2354.31,2359.51,7957.8654,49.3313,2368.0105,2458.2382,2277.7828,2381.942,16.9941,20.3105,-3.3165
2024-01-02 16:00:00,2359.68,2371.21,2352.06,2369.66,6323.9061,52.1619,2372.4105,2453.4836,2291.3374,2379.4856,14.9255,19.2335,-4.308
2024-01-02 17:00:00,2369.67,2369.67,2352.7,2358.32,6845.9841,48.8766,2376.618,2444.5261,2308.7099,2375.2524,12.2302,17.8328,-5.6027
2024-01-02 18:00:00,2358.39,2371.32,2356.16,2366.63,6897.2345,51.2974,2380.896,2433.1681,2328.6239,2373.528,10.6419,16.3947,-5.7527
2024-01-02 19:00:00,2366.61,2373.97,2356.12,2369.64,9868.3681,52.1806,2384.657,2419.3775,2349.9365,2372.7504,9.5164,15.019,-5.5026
2024-01-02 20:00:00,2369.61,2381.36,2359.24,2360.53,9643.4059,49.2683,2383.2285,2419.42,2347.037,2370.3063,7.7995,13.5751,-5.7756
2024-01-02 21:00:00,2360.46,2367.06,2342.19,2367.05,10512.3737,51.3606,2382.6375,2419.4747,2345.8003,2369.655,6.8855,12.2372,-5.3517
2024-01-02 22:00:00,2367.06,2373.63,2358.16,2359.93,4754.6506,48.9847,2381.4145,2419.5394,2343.2896,2367.71,5.523,10.8943,-5.3714
2024-01-02 23:00:00,2359.93,2363.92,2351.58,2356.16,6357.2923,47.7258,2379.803,2419.3118,2340.2942,2365.4,4.0918,9.5338,-5.442
2024-01-03 00:00:00,2356.27,2367.88,2347.53,2361.97,5318.115,49.8643,2378.436,2418.4235,2338.4485,2364.714,3.3873,8.3045,-4.9172
2024-01-03 00:00:00,2356.27,2367.88,2347.53,2361.97,5318.115,49.8643,2377.5615,2418.1811,2336.9419,2364.1652,2.7968,7.203,-4.4062
2024-01-03 01:00:00,2361.96,2375.85,2360.59,2373.81,4735.3524,54.2843,2377.455,2418.1022,2336.8078,2366.0942,3.2468,6.4117,-3.165
2024-01-03 02:00:00,2374.17,2385.65,2367.78,2369.56,7739.9609,52.4953,2376.533,2417.0179,2336.0481,2366.7873,3.2233,5.7741,-2.5508
2024-01-03 03:00:00,2369.5,2371.44,2364.71,2369.64,3598.5613,52.527,2373.571,2406.2113,2340.9307,2367.3579,3.1745,5.2541,-2.0796
2024-01-03 04:00:00,2369.63,2375.24,2363.93,2371.09,4421.5402,53.1377,2371.332,2397.5756,2345.0884,2368.1043,3.2158,4.8465,-1.6307
2024-01-03 05:00:00,2371.08,2380.21,2368.53,2377.62,3652.1624,55.8897,2370.204,2393.1192,2347.2888,2370.0074,3.7324,4.6237,-0.8912
2024-01-03 06:00:00,2377.25,2381.44,2374.08,2375.92,2902.8558,54.9844,2369.3555,2389.9911,2348.7199,2371.1899,3.959,4.4908,-0.5317
2024-01-03 07:00:00,2376.11,2380.67,2357.48,2362.21,4736.8064,48.2032,2368.048,2386.9416,2349.1544,2369.394,2.9978,4.1922,-1.1944
2024-01-03 08:00:00,2362.18,2372.03,2361.94,2371.23,4405.4325,52.3656,2366.599,2378.5872,2354.6108,2369.7612,2.9301,3.9397,-1.0097
