date,open,high,low,close,volume
2024-04-05 00:00:00,3329.41,3337.21,3310.18,3330.48,3106.0161
2024-04-05 01:00:00,3330.7,3331.36,3286.87,3301.33,4363.3022
2024-04-05 02:00:00,3301.58,3302.16,3253.92,3269.35,4855.466
2024-04-05 02:00:00,3301.58,3302.16,3253.92,3269.35,4855.466
2024-04-05 03:00:00,3269.35,3311.45,3265.86,3309.16,2361.5025
2024-04-05 04:00:00,3309.29,3319.93,3277.22,3297.31,1838.0893
2024-04-05 05:00:00,3297.21,3298.64,3243.87,3275.16,3516.0631
2024-04-05 06:00:00,3275.24,3292.51,3270.7,3289.09,2066.4565
2024-04-05 07:00:00,3288.89,3292.51,3274.07,3287.59,1340.9267
2024-04-05 08:00:00,3287.44,3313.1,3277.82,3285.02,2804.9741
2024-04-05 09:00:00,3284.94,3285.26,3253.01,3277.78,3472.5892
2024-04-05 10:00:00,3277.77,3284.64,3255.53,3276.58,1877.2432
2024-04-05 11:00:00,3276.69,3280.16,3237.26,3244.35,2281.5757
2024-04-05 12:00:00,3244.36,3266.82,3210.99,3263.27,9092.7164
2024-04-05 13:00:00,3263.3,3291.37,3235.65,3284.77,4571.8721
2024-04-05 14:00:00,3284.57,3332.18,3277.72,3320.61,7242.5444
2024-04-05 15:00:00,3320.45,3331.6,3303.47,3328.71,3847.343
2024-04-05 16:00:00,3328.34,3336.21,3313.34,3321.76,5487.2919
2024-04-05 17:00:00,3321.76,3331.39,3308.75,3313.92,3125.2473
2024-04-05 18:00:00,3313.65,3336.34,3306.21,3327.83,2585.559
2024-04-05 19:00:00,3327.57,3348.33,3319.66,3320.07,5203.6461
2024-04-05 20:00:00,3320.11,3346.48,3318.02,3335.72,2844.47
2024-04-05 21:00:00,3335.69,3344.32,3322.08,3322.39,1371.7211
2024-04-05 22:00:00,3322.34,3329.48,3308.66,3316.34,1603.7766
2024-04-05 23:00:00,3316.38,3330.56,3315.42,3319.26,1604.1163
2024-04-06 00:00:00,3319.1,3339.92,3312.71,3325.46,2709.1906
2024-04-06 01:00:00,3325.56,3333.36,3315.25,3319.54,1390.2717
2024-04-06 02:00:00,3319.56,3328.28,3308.7,3323.41,2005.7774
2024-04-06 02:00:00,3319.56,3328.28,3308.7,3323.41,2005.7774
2024-04-06 03:00:00,3323.41,3347.55,3323.33,3332.36,1728.6884
2024-04-06 04:00:00,3332.26,3339.53,3322.5,3330.87,1130.9261
2024-04-06 05:00:00,3330.87,3353.83,3328.16,3338.05,1686.4506
2024-04-06 06:00:00,3338.01,3348.12,3333.34,3343.86,684.9358
2024-04-06 07:00:00,3343.85,3344.68,3329.14,3331.58,791.5422
2024-04-06 08:00:00,3330.88,3345.55,3326.43,3341.64,1030.2081
2024-04-06 09:00:00,3341.67,3353.18,3332,3334.5,768.0009
2024-04-06 10:00:00,3334.49,3343.6,3331.96,3340.01,535.9803
2024-04-06 11:00:00,3340.29,3347.56,3329.77,3331.96,1048.9002
2024-04-06 12:00:00,3331.17,3337.9,3321.75,3334.29,759.8105
2024-04-06 13:00:00,3334.28,3334.28,3315.21,3319.82,1494.1886
2024-04-06 14:00:00,3319.82,3340,3317.49,3335.9,1186.9797
2024-04-06 15:00:00,3335.77,3361.82,3333.29,3336.21,2597.3953
2024-04-06 16:00:00,3336.29,3341.5,3331.86,3341,1277.6545
2024-04-06 17:00:00,3341.08,3355.57,3333.49,3342.32,2364.1713
2024-04-06 18:00:00,3342.45,3349,3337.88,3347.85,1624.2217
2024-04-06 19:00:00,3347.75,3358.67,3342.81,3350,1868.7356
2024-04-06 20:00:00,3349.87,3365.64,3343.63,3362.2,1666.3984
2024-04-06 21:00:00,3362.2,3369.14,3350.7,3353.23,1236.0412
2024-04-06 22:00:00,3353.22,3379.88,3352.82,3378.65,1813.8171
2024-04-06 23:00:00,3377.87,3398.8,3351.59,3352.66,2389.6766
2024-04-07 00:00:00,3352.87,3361.51,3345.36,3359.09,1012.0809
2024-04-07 01:00:00,3359.08,3399,3358.16,3389.84,2142.4767
2024-04-07 02:00:00,3389.84,3413.6,3380.82,3384.88,2752.8038
2024-04-07 02:00:00,3389.84,3413.6,3380.82,3384.88,2752.8038
2024-04-07 03:00:00,3384.85,3394.69,3380.22,3389.17,1362.4436
2024-04-07 04:00:00,3389.75,3394.76,3376.3,3386.5,1208.1732
2024-04-07 05:00:00,3386.63,3407.8,3384.94,3401.42,1131.3945
2024-04-07 06:00:00,3401.38,3402.13,3382.51,3386.5,778.0367
2024-04-07 07:00:00,3386.5,3396,3385.02,3386.98,626.4855
2024-04-07 08:00:00,3386.73,3396.81,3385.33,3393.61,727.1708
2024-04-07 09:00:00,3393.61,3395.36,3377.86,3384.84,815.4785
2024-04-07 10:00:00,3384.79,3394.5,3377.92,3393.4,961.1321
2024-04-07 11:00:00,3393.49,3394.95,3384.88,3391.16,798.7331
2024-04-07 12:00:00,3391.16,3408.1,3385.17,3402.05,1113.3765
2024-04-07 13:00:00,3401.44,3420.79,3397.8,3407.17,1990.2773
2024-04-07 14:00:00,3407.02,3414.95,3395.22,3408.23,2121.1529
2024-04-07 15:00:00,3408.22,3417.5,3386.57,3390.57,2884.1074
2024-04-07 16:00:00,3391.12,3412.97,3388.24,3395.89,2530.3653
2024-04-07 17:00:00,3395.8,3397.96,3377.1,3386.61,2080.4932
2024-04-07 18:00:00,3386.52,3388.49,3369.06,3382.81,2108.0844
2024-04-07 19:00:00,3382.82,3392.86,3373.17,3381.95,1807.5253
2024-04-07 20:00:00,3380.81,3403.66,3378.4,3402.17,1571.5205
2024-04-07 21:00:00,3401.92,3412.95,3397.74,3399.82,2130.9233
2024-04-07 22:00:00,3399.82,3429.93,3395.1,3421.51,2898.441
2024-04-07 23:00:00,3421.37,3459.52,3420.09,3453.67,3089.9079
2024-04-08 00:00:00,3453.69,3457.02,3423.49,3429.02,2845.8197
2024-04-08 01:00:00,3429.02,3440.57,3420.01,3424.88,1883.5254
2024-04-08 02:00:00,3424.81,3437.73,3417.88,3424.72,1635.3598
2024-04-08 02:00:00,3424.81,3437.73,3417.88,3424.72,1635.3598
2024-04-08 03:00:00,3424.86,3425.98,3406.93,3423.3,1077.6033
2024-04-08 04:00:00,3423.3,3427.52,3411.75,3420.03,1033.3105
2024-04-08 05:00:00,3420.23,3432.93,3420.18,3428.76,829.7624
2024-04-08 06:00:00,3428.76,3432.45,3421.13,3431.44,851.4697
2024-04-08 07:00:00,3431.6,3477.62,3430.25,3473.65,2481.1602
2024-04-08 08:00:00,3474.22,3610.35,3468.89,3595.72,12491.6905
2024-04-08 09:00:00,3595.97,3623.97,3584.79,3618.02,5026.5325
2024-04-08 10:00:00,3618.06,3631.87,3606.54,3618.69,3054.0715
2024-04-08 11:00:00,3617.77,3640.06,3611.13,3631.23,2800.9588
2024-04-08 12:00:00,3631.23,3667.72,3631.23,3642.43,7661.6932
2024-04-08 13:00:00,3642.92,3671.07,3607.86,3627.59,12546.3966
2024-04-08 14:00:00,3627.5,3648.72,3615.17,3644.25,10364.9582
2024-04-08 15:00:00,3644.43,3651.07,3622,3629.04,6119.2443
2024-04-08 16:00:00,3629.51,3664.9,3626.64,3658.82,6553.2288
2024-04-08 17:00:00,3658.88,3675.58,3640.26,3668.67,6589.7827
2024-04-08 18:00:00,3668.93,3713.55,3668.7,3692.15,10225.5106
2024-04-08 19:00:00,3692.28,3705.01,3681.1,3702.47,5871.5937
2024-04-08 20:00:00,3703.02,3708.16,3680.9,3689.17,6255.7667
2024-04-08 21:00:00,3689.37,3697.07,3681.94,3685.54,2170.757
2024-04-08 22:00:00,3685.51,3728,3682.07,3721.47,3395.4671
2024-04-08 23:00:00,3720.88,3729.16,3689.62,3694.56,3814.6608
2024-04-09 00:00:00,3694.26,3724.94,3687.49,3694.19,3154.7626
2024-04-09 01:00:00,3694.41,3697.18,3665.86,3679.81,4835.1488
2024-04-09 02:00:00,3680.05,3726.79,3674.95,3706.24,5096.2643
2024-04-09 02:00:00,3680.05,3726.79,3674.95,3706.24,5096.2643
2024-04-09 03:00:00,3706.66,3716.93,3683.35,3692.56,3801.961
2024-04-09 04:00:00,3692.4,3702.05,3673.52,3696.23,2018.6343
2024-04-09 05:00:00,3696.05,3701.16,3681.3,3692.38,2726.7218
2024-04-09 06:00:00,3692.5,3696.98,3632.34,3644.11,5453.5102
2024-04-09 07:00:00,3644.22,3659.27,3633.75,3643.56,3400.6549
2024-04-09 08:00:00,3643.56,3643.56,3581.43,3630.48,7412.6741
2024-04-09 09:00:00,3629.74,3648.02,3617.43,3630.75,2399.966
2024-04-09 10:00:00,3630.27,3639.53,3614.25,3628.36,2215.5303
2024-04-09 11:00:00,3628.41,3643.66,3623.91,3632.79,2611.225
2024-04-09 12:00:00,3632.82,3643.24,3620.72,3630.09,3083.6008
2024-04-09 13:00:00,3630.12,3639,3591.12,3592.56,5766.4564
2024-04-09 14:00:00,3592.73,3612.16,3492.8,3522.13,14199.5136
2024-04-09 15:00:00,3521.88,3531.11,3478.53,3528.89,7782.0328
2024-04-09 16:00:00,3528.79,3532.13,3494.65,3495.52,4815.4804
2024-04-09 17:00:00,3495.52,3506.78,3450.6,3502.32,7272.2735
2024-04-09 18:00:00,3502.52,3511.18,3495.71,3503.94,3203.9857
2024-04-09 19:00:00,3504.07,3522.87,3492.01,3515.04,3001.4177
2024-04-09 20:00:00,3515.08,3524.6,3510.16,3512.91,3038.9338
2024-04-09 21:00:00,3512.9,3514.35,3493.82,3507.31,3115.8713
2024-04-09 22:00:00,3507.24,3520.14,3500.51,3517.13,1682.4349
2024-04-09 23:00:00,3517.01,3517.12,3484.26,3504.58,2206.6111
2024-04-10 00:00:00,3504.24,3519.35,3496.7,3505.16,1843.4907
2024-04-10 01:00:00,3505.17,3515.79,3472.79,3514.25,3442.9117
2024-04-10 02:00:00,3514.23,3536.17,3465.4,3477.01,4502.7334
2024-04-10 02:00:00,3514.23,3536.17,3465.4,3477.01,4502.7334
2024-04-10 03:00:00,3477.01,3514.19,3473.04,3512.47,2242.0199
2024-04-10 04:00:00,3511.78,3523.91,3504.95,3515.61,1267.5612
2024-04-10 05:00:00,3515.91,3540.7,3514.31,3532.46,1591.1731
2024-04-10 06:00:00,3532.5,3553.71,3529.36,3538.04,1046.4726
2024-04-10 07:00:00,3537.76,3549.12,3533.46,3535.67,837.3819
2024-04-10 08:00:00,3535.69,3535.81,3500.9,3517.81,2140.9192
2024-04-10 09:00:00,3517.23,3536.42,3506.44,3531.67,4677.5791
2024-04-10 10:00:00,3531.66,3541.1,3493.25,3519.08,3056.1197
2024-04-10 11:00:00,3519.03,3526.37,3512.68,3521.21,1661.583
2024-04-10 12:00:00,3521.03,3528.72,3411.59,3437.86,12958.7106
2024-04-10 13:00:00,3437.74,3462.31,3414,3459.85,5522.2255
2024-04-10 14:00:00,3459.83,3502.98,3444.62,3485.87,5156.1159
2024-04-10 15:00:00,3485.92,3489.29,3461.62,3478.81,2920.9958
2024-04-10 16:00:00,3478.82,3533.13,3468.86,3528.03,3609.5295
2024-04-10 17:00:00,3527.51,3547.26,3511.07,3518.65,3570.7251
2024-04-10 18:00:00,3517.58,3520.52,3479,3495.03,3471.6501
2024-04-10 19:00:00,3495.13,3523.57,3488.48,3521.64,2954.1498
2024-04-10 20:00:00,3522.04,3529.68,3510.84,3513.46,2619.2297
2024-04-10 21:00:00,3513.42,3517.59,3494.92,3513.2,3762.5768
2024-04-10 22:00:00,3513.21,3562.51,3511.01,3538.58,6538.9215
2024-04-10 23:00:00,3538.73,3547.91,3532.36,3546,2077.9923
2024-04-11 00:00:00,3546.07,3548.13,3526.86,3533.6,2192.8485
2024-04-11 01:00:00,3533.8,3543.18,3524.56,3530.79,1989.222
2024-04-11 02:00:00,3531.06,3577.16,3527.35,3566.38,2958.0836
2024-04-11 02:00:00,3531.06,3577.16,3527.35,3566.38,2958.0836
2024-04-11 03:00:00,3566.37,3576.89,3556.12,3576.63,5182.4328
2024-04-11 04:00:00,3576.79,3582.97,3553.19,3561.79,1960.7913
2024-04-11 05:00:00,3561.78,3569.95,3555.9,3563.91,1215.443
2024-04-11 06:00:00,3563.74,3587.26,3562.4,3575.65,1624.1415
2024-04-11 07:00:00,3575.64,3605.35,3575.38,3583.38,1994.2109
2024-04-11 08:00:00,3583.64,3617.97,3578.5,3607.04,2352.5089
2024-04-11 09:00:00,3607.7,3608.34,3577.74,3578.31,1671.4599
2024-04-11 10:00:00,3578.06,3584.35,3557.87,3561.07,2312.7966
2024-04-11 11:00:00,3561.12,3565.63,3514.76,3522.21,2407.4591
2024-04-11 12:00:00,3522.42,3575.2,3519.36,3557.55,2818.3764
2024-04-11 13:00:00,3557.78,3571,3490.74,3525.98,5622.2479
2024-04-11 14:00:00,3526.11,3527.89,3485.51,3493.7,6431.3826
2024-04-11 15:00:00,3493.38,3510.7,3486.8,3507.55,3590.8888
2024-04-11 16:00:00,3507.56,3521.08,3473.6,3503.1,6619.8891
2024-04-11 17:00:00,3503.55,3521.03,3497.8,3511.45,4636.6821
2024-04-11 18:00:00,3511.44,3517.14,3495.17,3504.76,2970.9119
2024-04-11 19:00:00,3504.68,3518.56,3497.01,3518.16,3946.7758
2024-04-11 20:00:00,3517.67,3532.8,3512.28,3524.56,3144.8776
2024-04-11 21:00:00,3524.55,3524.63,3496.16,3501.73,2570.938
2024-04-11 22:00:00,3501.79,3513.14,3497.55,3506.01,1939.3897
2024-04-11 23:00:00,3506.18,3511.82,3491.07,3503.06,1689.3102
2024-04-12 00:00:00,3503.06,3525.87,3501.49,3523.6,1864.2713
2024-04-12 01:00:00,3523.61,3526.55,3504.86,3509.5,1977.8522
2024-04-12 02:00:00,3508.96,3531.19,3502.16,3520.34,2299.7265
2024-04-12 02:00:00,3508.96,3531.19,3502.16,3520.34,2299.7265
2024-04-12 03:00:00,3520.29,3538,3520.28,3534.66,2279.1391
2024-04-12 04:00:00,3534.57,3553.03,3525.16,3547.75,2276.7733
2024-04-12 05:00:00,3547.78,3551.75,3536.44,3542.75,1598.7599
2024-04-12 06:00:00,3542.69,3543.55,3526.41,3535.1,1379.2526
2024-04-12 07:00:00,3535.06,3539.39,3507.43,3516.47,1725.4475
2024-04-12 08:00:00,3516.56,3528.71,3512.84,3525.41,1118.1127
2024-04-12 09:00:00,3525.4,3531.95,3507.87,3514.44,1735.0413
2024-04-12 10:00:00,3514.29,3531.92,3508.15,3529.07,1278.8284
2024-04-12 11:00:00,3529.01,3540.71,3526.54,3530.88,1852.6411
2024-04-12 12:00:00,3530.89,3531.42,3487.45,3497.15,3596.6802
2024-04-12 13:00:00,3497,3497,3449,3462.76,5442.946
2024-04-12 14:00:00,3462.59,3473.51,3436.53,3439.53,6659.9723
2024-04-12 15:00:00,3439.61,3456.15,3436.16,3438.62,3566.8991
2024-04-12 16:00:00,3438.67,3453.07,3406.54,3420.69,6655.5313
2024-04-12 17:00:00,3420.62,3425.77,3288.46,3324.55,21050.4775
2024-04-12 18:00:00,3323.96,3340,3100,3210.15,46909.6467
2024-04-12 19:00:00,3210.1,3244,3196.38,3206.8,19500.1693
2024-04-12 20:00:00,3206.96,3256.81,3200.76,3227.49,11021.1196
2024-04-12 21:00:00,3228.17,3228.38,3210,3219.91,5020.4266
2024-04-12 22:00:00,3219.62,3232.88,3211.35,3220.78,4538.5436
2024-04-12 23:00:00,3220.78,3247.25,3208.45,3239.31,3626.1603
2024-04-13 00:00:00,3238.98,3239.11,3218.48,3234.76,3180.0093
2024-04-13 01:00:00,3234.88,3235.11,3143.77,3160.96,8903.0911
2024-04-13 02:00:00,3161.26,3217.37,3160.3,3214.23,7408.1594
2024-04-13 02:00:00,3161.26,3217.37,3160.3,3214.23,7408.1594
2024-04-13 03:00:00,3214.08,3234.64,3204.01,3231.62,3977.4722
2024-04-13 04:00:00,3231.05,3266.03,3224.24,3256.63,4531.4923
2024-04-13 05:00:00,3256.82,3264.61,3247.9,3249.1,3073.9162
2024-04-13 06:00:00,3249.08,3268.96,3247,3266.71,2220.2982
2024-04-13 07:00:00,3266.72,3273.38,3249.19,3258.59,2454.7697
2024-04-13 08:00:00,3258.47,3265.38,3248.54,3253.1,1970.9157
2024-04-13 09:00:00,3253.09,3273.16,3249,3267.44,1508.8448
2024-04-13 10:00:00,3267.57,3280.51,3260,3277.15,2126.3427
2024-04-13 11:00:00,3276.56,3302.32,3266.68,3269.06,4160.4846
2024-04-13 12:00:00,3268.87,3291.23,3258.82,3278.88,2449.7041
2024-04-13 13:00:00,3278.89,3292.17,3265.15,3271.29,2728.8899
2024-04-13 14:00:00,3271.29,3279.38,3253.22,3263.36,2565.2916
2024-04-13 15:00:00,3263.71,3297.6,3255.85,3273.2,2845.9735
2024-04-13 16:00:00,3273.22,3280.83,3233.75,3246.66,5610.3649
2024-04-13 17:00:00,3246.43,3248.34,3190,3194.81,12357.4837
2024-04-13 18:00:00,3194.82,3238.83,3183.27,3234.55,5544.2045
2024-04-13 19:00:00,3234.2,3238.41,3004.12,3088.59,26954.8169
2024-04-13 20:00:00,3087.46,3096.11,2850,2916.46,78248.6331
2024-04-13 21:00:00,2917.57,2955.17,2862.98,2954.16,20799.6794
2024-04-13 22:00:00,2954.17,3037.23,2900.84,3022.2,20357.9157
2024-04-13 23:00:00,3022.53,3067.14,3003,3011.39,15281.5924
2024-04-14 00:00:00,3012.01,3024.71,2911.23,2970.68,12458.8769
2024-04-14 01:00:00,2970.68,3012.5,2938.03,2995.56,8261.8803
2024-04-14 02:00:00,2995.28,3009.5,2954.91,2958.5,6430.3667
2024-04-14 02:00:00,2995.28,3009.5,2954.91,2958.5,6430.3667
2024-04-14 03:00:00,2958.65,2978.49,2912.68,2972.18,8705.7758
2024-04-14 04:00:00,2972.18,3051.11,2966.02,3043.59,7353.3892
2024-04-14 05:00:00,3043.66,3080.25,3037.93,3074.11,6816.9149
2024-04-14 06:00:00,3074.17,3100.7,3057.04,3092.91,5686.0578
2024-04-14 07:00:00,3092.84,3104.78,3073.04,3085.93,3620.6797
2024-04-14 08:00:00,3085.68,3101.04,3058.96,3070.88,4137.0882
2024-04-14 09:00:00,3070.14,3078.83,3028.76,3044.32,5437.6026
2024-04-14 10:00:00,3044.31,3068.69,3032.04,3056.31,4059.9372
2024-04-14 11:00:00,3056.9,3062.08,3010.32,3028.96,6328.2644
2024-04-14 12:00:00,3028.49,3068.25,3023.59,3046.63,5561.4724
2024-04-14 13:00:00,3046.42,3069.37,3029.49,3035.05,5256.1292
2024-04-14 14:00:00,3034.77,3059.63,3004.65,3036.95,8607.0215
2024-04-14 15:00:00,3036.62,3074.67,3033.7,3056.74,4213.8717
2024-04-14 16:00:00,3057.17,3101.97,3052.94,3082.65,6411.1415
2024-04-14 17:00:00,3082.78,3096.13,2981.76,3052.45,16150.5026
2024-04-14 18:00:00,3052.67,3092.99,3040.04,3084.41,6460.2496
2024-04-14 19:00:00,3084.18,3091.41,3062.15,3074.7,3946.8531
2024-04-14 20:00:00,3074.47,3090.84,3058.26,3068.36,4064.3212
2024-04-14 21:00:00,3068.37,3073.81,3048.84,3066.81,3388.4472
2024-04-14 22:00:00,3066.71,3173.13,3066.71,3157.98,11559.4891
2024-04-14 23:00:00,3158.04,3175.72,3150.04,3158.06,5826.6
2024-04-15 00:00:00,3158.2,3158.69,3105.14,3116.3,5077.8968
2024-04-15 01:00:00,3116.71,3136.54,3103.8,3132.35,3548.9118
2024-04-15 02:00:00,3132.43,3149.99,3127.42,3140.6,2979.0276
2024-04-15 02:00:00,3132.43,3149.99,3127.42,3140.6,2979.0276
2024-04-15 03:00:00,3141.12,3159.32,3135.99,3149.21,6109.6529
2024-04-15 04:00:00,3149.29,3150.66,3125.07,3140.7,4089.9084
2024-04-15 05:00:00,3140.71,3163.02,3136.22,3160,3421.6123
2024-04-15 06:00:00,3159.44,3257.72,3158.25,3243.44,8868.4556
2024-04-15 07:00:00,3243.39,3255.29,3227.67,3245.49,3896.3646
2024-04-15 08:00:00,3245.27,3268.88,3238.24,3253.41,4210.7456
2024-04-15 09:00:00,3253.36,3266.72,3238.14,3257.66,3187.3383
2024-04-15 10:00:00,3258.25,3272.2,3252.26,3263.8,2138.8999
2024-04-15 11:00:00,3264.49,3281.21,3230.01,3232.84,4615.9737
2024-04-15 12:00:00,3233.02,3247.94,3228.95,3234.22,4300.8231
2024-04-15 13:00:00,3234.22,3241.12,3186.81,3198.25,5770.4049
2024-04-15 14:00:00,3198.15,3212.86,3127.54,3130.1,9537.7715
2024-04-15 15:00:00,3131.31,3167.02,3103.14,3165.6,8563.4122
2024-04-15 16:00:00,3165.6,3181.55,3132.55,3137.43,6161.4199
2024-04-15 17:00:00,3138.44,3174.73,3091,3116.96,7859.1874
2024-04-15 18:00:00,3116.88,3127.08,3050.01,3058.08,8801.7107
2024-04-15 19:00:00,3058.14,3117.28,3025,3101.3,10384.5887
2024-04-15 20:00:00,3101.31,3118.11,3075.01,3082.81,4007.8515
2024-04-15 21:00:00,3083.31,3114.78,3060,3107.6,4943.9559
2024-04-15 22:00:00,3107.77,3129.49,3085.16,3127.59,3623.9011
2024-04-15 23:00:00,3127.44,3127.44,3090.99,3103.13,2922.0618
2024-04-16 00:00:00,3103.4,3108.62,3061.05,3083.48,6185.5837
2024-04-16 01:00:00,3083.26,3121.92,3073.96,3080.59,3824.3637
2024-04-16 02:00:00,3080.43,3100.99,3053.23,3095.46,3413.6109
2024-04-16 02:00:00,3080.43,3100.99,3053.23,3095.46,3413.6109
2024-04-16 03:00:00,3095.35,3108.8,3057.21,3074.34,3936.6682
2024-04-16 04:00:00,3074.22,3081.63,2990,3027.4,8620.2732
2024-04-16 05:00:00,3027.79,3060.74,3019.99,3049.41,3891.3509
2024-04-16 06:00:00,3049.62,3089.45,3044.8,3083.71,2539.8081
2024-04-16 07:00:00,3083.96,3128.28,3079.03,3108.41,3403.9075
2024-04-16 08:00:00,3108.4,3112.72,3078.27,3085.77,2565.4034
2024-04-16 09:00:00,3085.65,3104.08,3074.42,3080.99,2329.0503
2024-04-16 10:00:00,3080.98,3091.99,3004.7,3052.63,7585.2247
2024-04-16 11:00:00,3052.33,3099.82,3045.25,3093.58,5236.0078
2024-04-16 12:00:00,3093.84,3093.84,3063.82,3075.6,4287.0976
2024-04-16 13:00:00,3075.91,3096.44,3039.83,3067.97,6505.1033
2024-04-16 14:00:00,3069.66,3093.97,3038.44,3042.93,8524.5193
2024-04-16 15:00:00,3043.2,3055.38,3010.02,3010.35,6986.2658
2024-04-16 16:00:00,3010.74,3060.62,2996.8,3059.02,6554.2092
2024-04-16 17:00:00,3059.26,3085.57,3032.32,3043.86,7402.5747
2024-04-16 18:00:00,3044.18,3077.7,3035.99,3074.12,4728.5209
2024-04-16 19:00:00,3074.46,3078.45,3055.31,3058.55,4089.0573
2024-04-16 20:00:00,3057.6,3073.32,3051.59,3071.36,2617.5579
2024-04-16 21:00:00,3071.32,3119.06,3068.53,3103.35,4757.3278
2024-04-16 22:00:00,3103.24,3105.87,3035.04,3094.56,5701.1938
2024-04-16 23:00:00,3094.68,3097.33,3080.2,3085.25,1726.3249
2024-04-17 00:00:00,3085.41,3108.51,3076.82,3096.51,2682.4332
2024-04-17 01:00:00,3096.04,3097.98,3069.43,3092.83,3845.2271
2024-04-17 02:00:00,3093.31,3101.97,3074.58,3086.83,2264.6753
2024-04-17 02:00:00,3093.31,3101.97,3074.58,3086.83,2264.6753
2024-04-17 03:00:00,3086.78,3097.63,3082.21,3095.71,1777.2503
2024-04-17 04:00:00,3095.79,3124.03,3085.67,3112.86,2154.4077
2024-04-17 05:00:00,3113.15,3120.9,3084.15,3090.47,2373.0821
2024-04-17 06:00:00,3090.13,3099.61,3082.38,3092.09,1503.7087
2024-04-17 07:00:00,3091.94,3095.11,3065.75,3077.35,2137.6252
2024-04-17 08:00:00,3077.73,3088.47,3068.12,3074.63,1435.2889
2024-04-17 09:00:00,3074.61,3088.84,3071.17,3080.87,1793.4336
2024-04-17 10:00:00,3081.44,3081.87,3055.07,3061.12,3809.765
2024-04-17 11:00:00,3060.38,3074.6,3039.48,3042.1,3193.1637
2024-04-17 12:00:00,3042.52,3052.56,3016.2,3033.08,3994.3217
2024-04-17 13:00:00,3033.17,3064.58,3025.69,3044.45,4610.3135
2024-04-17 14:00:00,3044.5,3045.29,2944.77,2983.51,16739.4757
2024-04-17 15:00:00,2983.01,2993.99,2926,2946.04,12673.8361
2024-04-17 16:00:00,2946.04,2996.14,2914.01,2950.97,12563.837
2024-04-17 17:00:00,2950.99,3007.67,2946.97,3002.03,6597.5781
2024-04-17 18:00:00,3002.42,3043.06,2997.08,3026.24,7937.6875
2024-04-17 19:00:00,3025.62,3026.47,2982.12,3000.55,9917.7895
2024-04-17 20:00:00,3000.95,3011.97,2963.94,2972.22,7485.89
2024-04-17 21:00:00,2972.09,3014.31,2972.09,2998.03,5328.7925
2024-04-17 22:00:00,2998.03,3009.66,2986.21,3008.84,3199.4444
2024-04-17 23:00:00,3008.26,3014.05,2976.73,2984.98,2566.7488
2024-04-18 00:00:00,2984.9,2998.24,2952.53,2992.53,5134.9831
2024-04-18 01:00:00,2992.53,3010.83,2987.07,3003.36,3206.6055
2024-04-18 02:00:00,3003.36,3014.29,2990.3,3010.85,4104.354
2024-04-18 02:00:00,3003.36,3014.29,2990.3,3010.85,4104.354
2024-04-18 03:00:00,3010.73,3034.98,3009.87,3024.9,4354.7877
2024-04-18 04:00:00,3024.89,3034.19,3008.83,3013.85,2735.2698
2024-04-18 05:00:00,3014.11,3021.67,2976.03,2983.62,4272.9786
2024-04-18 06:00:00,2983.37,2991.93,2956.93,2973.29,3245.0992
2024-04-18 07:00:00,2973.52,2988.98,2963.03,2975.23,2128.9192
2024-04-18 08:00:00,2975.45,2993.39,2954.71,2985.38,2424.7025
2024-04-18 09:00:00,2985.59,3011,2982.71,3007.95,2639.5889
2024-04-18 10:00:00,3007.55,3015.7,2998.04,3011.9,2139.4095
2024-04-18 11:00:00,3011.9,3065.7,3010.86,3047.12,4466.9543
2024-04-18 12:00:00,3047.08,3052.95,2987.25,3026.02,5048.9929
2024-04-18 13:00:00,3026.37,3052.09,3009.82,3050.57,5362.197
2024-04-18 14:00:00,3050.48,3100.8,3036.71,3081.9,8793.8897
2024-04-18 15:00:00,3081.9,3096.2,3058.14,3071.03,8349.4685
2024-04-18 16:00:00,3071,3086.33,3058.14,3064.15,2851.1789
2024-04-18 17:00:00,3064.34,3072,3034.41,3039.73,3587.5232
2024-04-18 18:00:00,3039.73,3059.03,3020.03,3053.04,3335.9756
2024-04-18 19:00:00,3053.45,3068.42,3050.26,3066.05,5660.8608
2024-04-18 20:00:00,3066.39,3076.35,3059.55,3070.36,2313.746
2024-04-18 21:00:00,3070.18,3076.63,3061.6,3066.36,1704.9885
2024-04-18 22:00:00,3066.19,3082.11,3057.28,3071.38,2356.6265
2024-04-18 23:00:00,3071.43,3079.28,3061.76,3065.82,1294.3222
2024-04-19 00:00:00,3065.8,3071.43,3041.75,3043.06,2557.8054
2024-04-19 01:00:00,3043.06,3046.32,2928.03,2942.53,11059.7836
2024-04-19 02:00:00,2941.86,2948.9,2865.71,2943.51,13895.4145
2024-04-19 02:00:00,2941.86,2948.9,2865.71,2943.51,13895.4145
2024-04-19 03:00:00,2944.12,3001.01,2936.5,2979.74,6604.5939
2024-04-19 04:00:00,2979.78,3025.33,2978.21,3006.14,5486.6022
2024-04-19 05:00:00,3006.02,3017.95,2983.87,3001.81,3207.3764
2024-04-19 06:00:00,3001.6,3109,2990.7,3103.74,7962.1451
2024-04-19 07:00:00,3103.88,3128.99,3069.6,3085.4,6453.413
2024-04-19 08:00:00,3085.5,3125.86,3078.37,3112.71,6239.2774
2024-04-19 09:00:00,3112.87,3118.83,3094.29,3104.24,1832.2637
